Date	Time	msec	Time_P	Freqg	Freq1	Tb1	Freq2	Tb2
01.08.17 02:12:02 826	38566.105469	11700	25000	    39.361	21800	    58.285
01.08.17 02:12:03 145	38566.462891	11800	25200	    38.460	22000	    60.687
01.08.17 02:12:03 545	38566.820312	11900	25400	    37.605	22200	    62.084
01.08.17 02:12:03 866	38567.177734	12000	25600	    36.218	22400	    62.691
01.08.17 02:12:04 188	38567.535156	12100	25800	    34.214	22600	    62.855
01.08.17 02:12:04 591	38567.898438	12200	26000	    32.703	22800	    61.791
01.08.17 02:12:04 913	38568.255859	12300	26200	    31.505	23000	    60.242
01.08.17 02:12:05 234	38568.613281	12400	26400	    30.103	23200	    58.437
01.08.17 02:12:05 638	38568.976562	12500	26600	    28.953	23400	    56.776
01.08.17 02:12:05 958	38569.333984	12600	26800	    28.656	23600	    54.379
01.08.17 02:12:06 281	38569.691406	12700	27000	    27.807	23800	    52.049
01.08.17 02:12:06 678	38570.048828	12800	27200	    26.755	24000	    50.420
01.08.17 02:12:07 001	38570.406250	9800	21200	    48.137	18000	    20.734
01.08.17 02:12:07 327	38570.769531	9900	21400	    51.929	18200	    20.913
01.08.17 02:12:07 725	38571.126953	10000	21600	    55.123	18400	    21.420
01.08.17 02:12:08 046	38571.484375	10100	21800	    57.618	18600	    22.363
01.08.17 02:12:08 374	38571.847656	10200	22000	    59.873	18800	    23.940
01.08.17 02:12:08 771	38572.205078	10300	22200	    60.947	19000	    24.093
01.08.17 02:12:09 093	38572.562500	10400	22400	    61.442	19200	    25.072
01.08.17 02:12:09 419	38572.925781	10500	22600	    61.624	19400	    26.338
01.08.17 02:12:09 818	38573.283203	10600	22800	    60.305	19600	    28.007
01.08.17 02:12:10 140	38573.640625	10700	23000	    58.448	19800	    29.681
01.08.17 02:12:10 538	38573.998047	10800	23200	    56.941	20000	    32.233
01.08.17 02:12:10 859	38574.355469	10900	23400	    55.541	20200	    34.819
